date,open,close,high,low,volume,amount
2021-06-11,1566.55,1547.51,1568.93,1547.51,2085498.05,3227329087.3555
2021-06-15,1550.66,1574.81,1593.23,1550.66,2011268.37,3167365541.7597003
2021-06-16,1584.82,1538.04,1584.82,1536.72,1951950.08,3002177301.0432
2021-06-17,1539.3,1632.62,1635.63,1539.3,3593906.65,5867483874.922999
2021-06-18,1635.45,1640.19,1652.27,1625.15,2889925.31,4740026594.2089
2021-06-21,1630.58,1679.73,1680.11,1630.58,2341541.4,3933157335.822
2021-06-22,1682.7,1656.99,1682.7,1649.58,1986114.97,3290972644.1403
2021-06-23,1662.28,1665.31,1687.89,1649.21,2490140.92,4146856575.4852
2021-06-24,1659.41,1630.58,1663.09,1621.74,2029312.7,3308956702.3659997
2021-06-25,1630.43,1656.12,1656.27,1621.0,2048261.85,3392167415.022
2021-06-28,1659.75,1681.07,1705.8,1659.75,2096117.03,3523719455.6221
2021-06-29,1682.84,1667.88,1689.86,1656.59,1904806.8,3176989165.584
2021-06-30,1674.78,1711.24,1725.98,1674.78,2832913.61,4847795085.976399
2021-07-01,1708.26,1683.19,1708.26,1683.15,2285613.63,3847122005.8796997
2021-07-02,1670.33,1625.95,1670.33,1622.0,2002995.45,3256770451.9275002
2021-07-05,1639.14,1671.48,1678.9,1639.14,2113556.91,3532768103.9268003
2021-07-06,1683.42,1657.05,1705.57,1634.94,2245549.6,3720987964.68
2021-07-07,1642.25,1670.22,1672.84,1628.57,1751392.03,2925209996.3466
2021-07-08,1673.56,1727.87,1734.66,1673.56,2600581.95,4493467533.9465
2021-07-09,1716.68,1688.23,1716.68,1670.78,1931894.34,3261481981.6182003
2021-07-12,1695.37,1687.98,1695.37,1670.81,2213571.21,3736463931.0558
2021-07-13,1686.41,1665.51,1697.94,1654.0,2172412.77,3618175192.5627
2021-07-14,1657.71,1636.83,1666.37,1636.83,1650047.19,2700846742.0077
2021-07-15,1629.61,1635.82,1648.58,1624.35,1691337.41,2766723562.0262
2021-07-16,1649.58,1609.95,1653.98,1609.95,2059142.18,3315115952.691
2021-07-19,1598.62,1613.18,1615.32,1598.49,1852335.36,2988150356.0448003
2021-07-20,1606.5,1618.84,1620.82,1596.1,1457508.24,2359472639.2416
2021-07-21,1624.51,1671.56,1681.54,1624.51,2170376.71,3627914893.3676
2021-07-22,1682.06,1714.89,1716.76,1668.43,3074075.57,5271701454.2373
2021-07-23,1723.71,1713.24,1726.11,1695.48,2781350.05,4765120159.662
2021-07-26,1712.01,1738.34,1738.99,1669.54,3822617.73,6645009304.7682
2021-07-27,1736.2,1741.15,1846.15,1736.2,6950040.56,12101063121.044
2021-07-28,1718.42,1683.9,1724.87,1671.27,4324227.56,7281566788.283999
2021-07-29,1722.4,1777.49,1789.22,1716.03,4085355.0,7261677658.95
2021-07-30,1764.56,1797.27,1824.1,1764.56,3924285.22,7053000097.3494005
2021-08-02,1792.34,1777.31,1808.2,1745.62,4028666.43,7160189132.7033
2021-08-03,1765.56,1702.99,1765.56,1700.61,3587899.61,6110157156.8338995
2021-08-04,1706.41,1741.84,1744.72,1706.41,2767514.84,4820568048.9056
2021-08-05,1748.03,1748.83,1759.16,1737.92,3022050.21,5285052068.7543
2021-08-06,1780.66,1727.28,1780.66,1712.81,3404361.11,5880284858.0808
2021-08-09,1705.05,1721.77,1727.5,1688.45,2612654.26,4498389725.2402
2021-08-10,1724.47,1732.84,1736.4,1713.05,2579354.28,4469608270.5552
2021-08-11,1735.85,1716.03,1735.85,1705.14,2014882.02,3457597992.7806
2021-08-12,1709.3,1732.81,1751.92,1709.3,2153069.81,3730860897.4661
2021-08-13,1724.01,1682.98,1724.01,1682.35,2807714.89,4725328005.5722
2021-08-16,1678.08,1699.95,1723.22,1668.32,2063474.0,3507802626.3
2021-08-17,1693.45,1652.76,1706.59,1650.3,2005330.0,3314329210.8
2021-08-18,1660.8,1648.28,1669.04,1640.68,1620943.0,2671767928.04
2021-08-19,1650.92,1681.33,1693.11,1649.76,1852427.0,3114541087.91
2021-08-20,1674.15,1679.54,1706.33,1661.45,1736106.0,2915859471.24
2021-08-23,1681.84,1721.72,1726.13,1680.14,1866827.0,3214153382.44
2021-08-24,1721.95,1725.88,1735.1,1703.05,1970273.0,3400454765.2400002
2021-08-25,1721.77,1684.71,1730.73,1678.35,1845318.0,3108825687.78
2021-08-26,1692.12,1641.11,1699.37,1638.79,2090857.0,3431326331.27
2021-08-27,1638.19,1626.19,1651.2,1621.72,1777799.0,2891038955.81
2021-08-30,1636.11,1605.38,1658.46,1597.78,2169070.0,3482181596.6000004
2021-08-31,1600.45,1566.5,1601.83,1544.95,2090438.0,3274671127.0
2021-09-01,1562.31,1559.33,1565.32,1532.31,1676444.0,2614129422.52
2021-09-02,1549.21,1522.7,1553.01,1518.5,1571920.0,2393562584.0
2021-09-03,1525.01,1537.82,1547.23,1508.81,1838563.0,2827378952.66
2021-09-06,1531.24,1564.25,1567.7,1517.82,1439962.0,2252460558.5
2021-09-07,1558.59,1551.54,1566.26,1542.82,1334460.0,2070468068.3999999
2021-09-08,1552.22,1534.43,1560.81,1527.03,1453479.0,2230261781.9700003
2021-09-09,1532.37,1504.48,1532.37,1495.4,1517195.0,2282589533.6
2021-09-10,1501.36,1555.19,1559.26,1497.36,2066183.0,3213307139.77
2021-09-13,1546.28,1495.77,1546.87,1495.77,1661057.0,2484559228.89
2021-09-14,1498.8,1501.68,1528.74,1497.16,1552515.0,2331380725.2000003
2021-09-15,1495.91,1491.18,1501.6,1481.41,1169170.0,1743442920.6000001
2021-09-16,1482.09,1468.95,1494.1,1461.6,1377707.0,2023782697.65
2021-09-17,1466.76,1451.79,1471.82,1443.6,1062360.0,1542323624.3999999
2021-09-22,1438.68,1455.28,1467.93,1435.78,1097664.0,1597408465.92
2021-09-23,1459.0,1478.65,1485.68,1454.44,1163145.0,1719884354.25
2021-09-24,1476.26,1481.21,1497.4,1473.8,1199701.0,1777009118.21
2021-09-27,1495.01,1475.6,1512.08,1466.41,1250252.0,1844871851.1999998
2021-09-28,1471.31,1471.37,1489.76,1449.77,1069723.0,1573958330.51
2021-09-29,1463.13,1466.2,1478.41,1451.3,1410905.0,2068668911.0
2021-09-30,1468.75,1478.0,1481.89,1464.78,920421.0,1360382238.0
2021-10-08,1492.06,1479.29,1509.99,1476.57,989044.0,1463082898.76
2021-10-11,1480.54,1464.16,1491.57,1461.82,1005110.0,1471641857.6000001
2021-10-12,1463.32,1422.52,1471.4,1417.21,1083654.0,1541519488.08
2021-10-13,1422.91,1439.45,1442.8,1422.91,909823.0,1309644717.3500001
2021-10-14,1440.21,1438.69,1446.17,1429.13,773413.0,1112701548.97
2021-10-15,1444.13,1465.74,1469.98,1432.85,1187543.0,1740629276.82
2021-10-18,1470.01,1434.69,1470.01,1422.13,1025800.0,1471705002.0
2021-10-19,1436.51,1454.97,1457.7,1433.29,840114.0,1222340666.58
2021-10-20,1461.73,1451.76,1469.8,1442.34,957807.0,1390505890.32
2021-10-21,1451.19,1446.41,1461.43,1437.1,1089061.0,1575228721.01
2021-10-22,1448.57,1463.39,1469.12,1443.76,1553214.0,2272957835.46
2021-10-25,1462.91,1472.95,1472.95,1448.65,1291150.0,1901799392.5
2021-10-26,1465.82,1461.59,1476.87,1456.89,1459113.0,2132624969.6699998
2021-10-27,1458.29,1430.94,1461.18,1422.91,1691416.0,2420314811.04
2021-10-28,1425.06,1427.56,1443.3,1424.87,1351125.0,1928812005.0
2021-10-29,1437.37,1481.11,1485.65,1432.86,1791940.0,2654060253.3999996
2021-11-01,1481.7,1497.85,1503.38,1474.17,1685731.0,2524972178.35
2021-11-02,1499.81,1503.03,1520.94,1491.77,2207852.0,3318467791.56
2021-11-03,1506.87,1501.08,1516.15,1486.33,1489304.0,2235564448.3199997
2021-11-04,1506.65,1512.06,1520.0,1506.65,1582057.0,2392165107.42
2021-11-05,1522.64,1505.52,1533.81,1504.16,1848967.0,2783656797.84
2021-11-08,1503.77,1494.1,1503.77,1472.45,1595335.0,2383590023.5
2021-11-09,1493.39,1527.75,1532.36,1489.07,2136291.0,3263718575.25
2021-11-10,1523.89,1532.91,1533.96,1507.19,1870605.0,2867469110.55
2021-11-11,1528.97,1567.98,1581.89,1524.86,2724370.0,4271757672.6
2021-11-12,1558.16,1561.73,1568.61,1544.59,2694550.0,4208159571.5
2021-11-15,1565.42,1559.73,1578.13,1556.06,2049382.0,3196482586.86
2021-11-16,1556.81,1548.05,1572.05,1545.93,1787172.0,2766631614.6
2021-11-17,1547.95,1562.85,1567.18,1535.05,1515864.0,2369068052.4
2021-11-18,1560.44,1543.49,1565.63,1543.49,1528255.0,2358846309.95
2021-11-19,1541.72,1553.45,1559.15,1540.52,1494062.0,2320950613.9
2021-11-22,1555.75,1596.25,1600.73,1553.84,2466782.0,3937600767.5
2021-11-23,1594.03,1597.93,1608.69,1593.09,2210173.0,3531701741.8900003
2021-11-24,1597.44,1598.24,1611.85,1597.01,2062344.0,3296120674.56
2021-11-25,1598.21,1603.97,1617.45,1594.29,1834528.0,2942527876.16
2021-11-26,1600.7,1576.52,1602.3,1566.38,1759117.0,2773283132.84
2021-11-29,1557.62,1572.32,1578.84,1551.59,1669924.0,2625654903.68
2021-11-30,1578.82,1583.53,1589.53,1569.61,1720738.0,2724840245.14
2021-12-01,1578.49,1563.69,1586.54,1561.19,1523574.0,2382397428.06
2021-12-02,1562.81,1527.44,1564.85,1525.84,1455606.0,2223350828.64
2021-12-03,1530.47,1543.06,1546.61,1530.47,1470100.0,2268452506.0
2021-12-06,1545.67,1503.75,1545.67,1502.32,1703429.0,2561531358.75
2021-12-07,1511.13,1485.22,1512.26,1477.13,1386179.0,2058780774.38
2021-12-08,1493.1,1517.52,1519.33,1493.1,1345079.0,2041184284.08
2021-12-09,1518.46,1541.35,1544.77,1517.26,1849365.0,2850518742.75
2021-12-10,1539.35,1536.32,1543.24,1523.46,2422636.0,3721944139.52
2021-12-13,1536.1,1546.01,1551.79,1531.75,1815543.0,2806847633.43
2021-12-14,1545.01,1542.54,1553.41,1538.06,1492839.0,2302763871.06
2021-12-15,1542.93,1522.58,1545.59,1522.12,1594991.0,2428501396.7799997
2021-12-16,1523.55,1527.9,1536.07,1520.23,1456113.0,2224795052.7000003
2021-12-17,1529.49,1491.77,1530.14,1490.42,1594635.0,2378828653.95
2021-12-20,1478.34,1460.33,1493.27,1460.05,1376657.0,2010373516.81
2021-12-21,1461.22,1473.86,1478.93,1459.27,1198917.0,1767035809.62
2021-12-22,1478.26,1479.66,1491.56,1473.03,1399470.0,2070739780.2
2021-12-23,1479.65,1479.13,1485.47,1470.79,1188094.0,1757345478.22
2021-12-24,1478.16,1473.39,1483.75,1463.07,1159020.0,1707688477.8000002
2021-12-27,1470.43,1470.16,1480.03,1464.18,891259.0,1310293331.44
2021-12-28,1471.53,1473.71,1481.74,1467.26,947738.0,1396690967.98
2021-12-29,1473.44,1453.68,1473.44,1445.64,1082779.0,1574014176.72
2021-12-30,1452.87,1481.75,1488.18,1452.26,1347888.0,1997233044.0
2021-12-31,1483.51,1494.47,1496.31,1474.22,1121803.0,1676500929.41
2022-01-04,1497.69,1470.32,1502.41,1467.88,1597241.0,2348455387.12
2022-01-05,1469.76,1444.75,1473.36,1439.52,1487416.0,2148944266.0
2022-01-06,1439.51,1423.67,1442.91,1420.75,1139648.0,1622482668.16
2022-01-07,1427.75,1412.08,1439.71,1411.0,1154163.0,1629770489.04
2022-01-10,1410.68,1424.63,1430.91,1389.17,1166717.0,1662140039.71
2022-01-11,1424.66,1395.42,1424.66,1392.25,1129249.0,1575776639.5800002
2022-01-12,1393.97,1403.3,1405.95,1389.3,1077632.0,1512240985.6
2022-01-13,1404.63,1374.73,1404.97,1374.73,1153827.0,1586200591.71
2022-01-14,1371.87,1378.25,1391.23,1368.04,1299523.0,1791067574.75
2022-01-17,1383.16,1418.54,1419.94,1382.29,1612053.0,2286761662.62
2022-01-18,1424.03,1437.89,1463.18,1417.25,1837846.0,2642620384.94
2022-01-19,1435.04,1423.4,1441.18,1416.78,1194045.0,1699603653.0
2022-01-20,1424.83,1404.36,1426.22,1402.7,1316434.0,1848747252.2399998
2022-01-21,1400.77,1383.42,1401.94,1380.51,1228189.0,1699101226.38
2022-01-24,1380.03,1396.47,1401.53,1377.22,1158670.0,1618047894.9
2022-01-25,1393.24,1364.02,1400.3,1363.28,1333037.0,1818289128.74
2022-01-26,1367.36,1360.82,1372.23,1344.92,1023620.0,1392962568.3999999
2022-01-27,1358.05,1315.34,1362.56,1314.34,1284198.0,1689156997.32
2022-01-28,1328.4,1300.54,1328.67,1300.54,1044532.0,1358455647.28
2022-02-07,1316.33,1301.72,1332.43,1297.99,983073.0,1279685785.56
2022-02-08,1301.04,1280.34,1301.94,1269.39,996281.0,1275578415.54
2022-02-09,1281.16,1285.69,1289.08,1273.52,1118859.0,1438505827.71
2022-02-10,1291.18,1270.0,1292.48,1266.11,1179231.0,1497623370.0
2022-02-11,1267.07,1254.93,1274.37,1253.32,1241462.0,1557947907.66
2022-02-14,1246.79,1245.71,1259.52,1227.88,886063.0,1103777539.73
2022-02-15,1251.47,1280.56,1281.5,1249.47,1115025.0,1427856414.0
2022-02-16,1290.41,1269.74,1291.22,1268.43,866536.0,1100275420.64
2022-02-17,1269.97,1278.19,1289.43,1265.11,1061026.0,1356192822.94
2022-02-18,1271.04,1272.45,1273.63,1261.29,981370.0,1248744256.5
2022-02-21,1273.62,1263.92,1282.85,1261.49,1239644.0,1566810844.48
2022-02-22,1256.06,1251.46,1256.06,1233.79,1181747.0,1478909100.6200001
2022-02-23,1248.49,1305.22,1306.86,1248.49,1842850.0,2405324677.0
2022-02-24,1301.66,1276.1,1302.75,1260.91,1789180.0,2283172598.0
2022-02-25,1290.63,1295.03,1307.69,1285.16,1372746.0,1777747252.3799999
2022-02-28,1293.96,1296.8,1298.8,1281.24,1471839.0,1908680815.2
2022-03-01,1296.83,1284.88,1300.39,1276.43,1082894.0,1391388842.72
2022-03-02,1277.96,1272.58,1277.96,1264.67,876532.0,1115457092.56
2022-03-03,1279.61,1251.18,1282.07,1249.61,1064146.0,1331438192.28
2022-03-04,1242.79,1252.5,1276.26,1238.33,1191747.0,1492663117.5
2022-03-07,1247.38,1210.59,1247.63,1205.33,1292762.0,1565004749.58
2022-03-08,1210.54,1198.92,1231.09,1191.87,1426413.0,1710155073.96
2022-03-09,1206.15,1193.37,1222.03,1160.17,1905139.0,2273535728.43
2022-03-10,1222.57,1201.52,1230.65,1200.86,1629010.0,1957288095.2
2022-03-11,1187.89,1210.79,1211.45,1174.9,1660942.0,2011051964.1799998
2022-03-14,1199.46,1170.45,1201.04,1170.45,1502999.0,1759185179.55
2022-03-15,1159.7,1127.38,1178.55,1127.38,2123287.0,2393751298.0600004
2022-03-16,1147.19,1167.36,1170.18,1107.7,2028318.0,2367777300.48
2022-03-17,1189.07,1190.13,1206.13,1185.56,2031561.0,2417821692.9300003
2022-03-18,1185.12,1176.14,1185.12,1163.15,1260861.0,1482949056.5400002
2022-03-21,1176.18,1183.47,1191.9,1166.97,1364117.0,1614391545.99
2022-03-22,1180.23,1168.71,1181.02,1166.53,1085789.0,1268972462.19
2022-03-23,1171.26,1174.89,1179.8,1159.35,1055212.0,1239758026.68
2022-03-24,1168.62,1156.24,1168.85,1146.5,1040290.0,1202824909.6
2022-03-25,1160.1,1141.33,1170.42,1139.97,1023515.0,1168168374.9499998
2022-03-28,1128.11,1130.27,1139.0,1118.53,955547.0,1080026107.69
2022-03-29,1133.14,1109.11,1135.78,1107.51,963671.0,1068817142.81
2022-03-30,1113.61,1137.42,1138.07,1113.61,1048552.0,1192644015.8400002
2022-03-31,1136.89,1121.35,1136.89,1120.32,991195.0,1111476513.25
2022-04-01,1116.83,1116.27,1124.09,1103.43,943715.0,1053440743.05
2022-04-06,1114.9,1089.43,1114.9,1084.93,1230609.0,1340662362.8700001
2022-04-07,1085.87,1066.75,1092.09,1066.75,1022101.0,1090326241.75
2022-04-08,1068.87,1070.33,1079.41,1055.04,1099961.0,1177321257.1299999
2022-04-11,1068.33,1024.99,1068.33,1020.9,1319640.0,1352617803.6
2022-04-12,1022.18,1036.26,1036.86,1006.81,1059441.0,1097856330.66
2022-04-13,1032.63,1008.91,1032.63,1008.91,848488.0,856048028.0799999
2022-04-14,1014.75,1022.54,1032.33,1003.45,1078150.0,1102451501.0
2022-04-15,1014.31,1013.56,1018.9,997.86,951098.0,963994888.88
2022-04-18,1008.54,1043.21,1046.79,1002.58,1047070.0,1092313894.7
2022-04-19,1041.31,1020.44,1046.69,1018.28,842244.0,859459467.36
2022-04-20,1023.0,1011.96,1032.22,1010.4,814953.0,824699837.88
2022-04-21,1006.66,1000.38,1030.32,998.35,1139743.0,1140176102.34
2022-04-22,995.75,981.95,1001.57,980.52,994324.0,976376451.8000001
2022-04-25,970.67,914.32,970.67,914.32,1648968.0,1507684421.76
2022-04-26,915.07,890.03,927.63,888.38,1466864.0,1305552965.92
2022-04-27,879.75,928.77,931.95,875.38,1625931.0,1510115934.87
2022-04-28,923.05,909.43,924.03,899.68,1385135.0,1259683323.05
2022-04-29,918.02,960.28,962.85,910.69,1708363.0,1640506821.6399999
2022-05-05,955.33,966.25,978.7,953.99,1439114.0,1390543902.5
2022-05-06,943.76,953.79,974.32,940.47,1080222.0,1030304941.38
2022-05-09,947.47,944.01,960.12,938.9,1024072.0,966734208.72
2022-05-10,934.31,975.45,984.29,928.83,1543376.0,1505486119.2
2022-05-11,977.22,1000.91,1025.47,974.02,2038284.0,2040138838.4399998
2022-05-12,997.61,1010.04,1018.44,994.64,1323787.0,1337077821.48
2022-05-13,1015.48,1006.37,1017.43,999.72,1180634.0,1188154638.58
2022-05-16,1014.46,998.24,1027.19,994.81,1197194.0,1195086938.56
2022-05-17,997.24,1015.8,1018.05,991.99,1211180.0,1230316644.0
2022-05-18,1018.65,1019.83,1029.65,1015.85,1178441.0,1201809485.03
2022-05-19,1005.74,1038.98,1039.01,1002.99,1377484.0,1431178326.32
2022-05-20,1041.95,1047.5,1048.11,1032.01,1361518.0,1426190105.0
2022-05-23,1047.95,1049.57,1053.43,1040.91,1167512.0,1225385569.84
2022-05-24,1047.8,1008.1,1055.64,1008.1,1621840.0,1634976904.0
2022-05-25,1009.27,1012.9,1025.03,1003.93,1055192.0,1068803976.8
2022-05-26,1012.86,1012.86,1021.09,989.78,1091226.0,1105259166.3600001
2022-05-27,1015.67,994.43,1021.31,989.74,1167742.0,1161237677.06
2022-05-30,997.43,1010.52,1015.96,986.01,1264137.0,1277435721.24
2022-05-31,1011.41,1048.17,1048.77,998.58,2456271.0,2574589574.07
2022-06-01,1044.52,1061.35,1068.26,1042.78,2123356.0,2253623890.6
2022-06-02,1060.61,1121.71,1124.35,1055.23,3912677.0,4388888917.67
2022-06-06,1130.22,1165.77,1173.5,1126.96,3950045.0,4604843959.65
2022-06-07,1159.93,1138.65,1160.09,1130.68,2546714.0,2899815896.1000004
2022-06-08,1137.69,1138.47,1152.38,1119.18,2166546.0,2466547624.62
2022-06-09,1139.08,1100.19,1139.97,1093.73,2024880.0,2227752727.2000003
2022-06-10,1092.59,1119.31,1120.46,1090.6,2606918.0,2917949386.58
2022-06-13,1105.92,1102.54,1115.73,1095.08,2050148.0,2260370175.92
2022-06-14,1089.01,1080.34,1091.07,1053.05,2101477.0,2270309662.18
2022-06-15,1080.59,1082.28,1105.23,1079.58,2128002.0,2303094004.56
2022-06-16,1084.65,1092.81,1110.78,1084.65,1740077.0,1901573546.37
2022-06-17,1083.93,1091.87,1097.89,1069.67,1647089.0,1798407066.4299998
2022-06-20,1095.22,1082.91,1106.77,1082.25,1776815.0,1924130731.65
2022-06-21,1082.06,1069.66,1087.33,1061.12,1729553.0,1850033661.9800003
2022-06-22,1072.23,1036.39,1074.66,1036.39,1746218.0,1809762873.0200002
2022-06-23,1038.87,1060.8,1061.11,1033.96,1904923.0,2020742318.3999999
2022-06-24,1063.65,1069.52,1079.45,1058.42,1877603.0,2008133960.56
2022-06-27,1073.14,1069.48,1082.54,1067.92,1837614.0,1965291420.72
2022-06-28,1070.59,1082.21,1084.18,1047.63,2277587.0,2464827427.27
2022-06-29,1078.86,1064.15,1096.89,1063.71,2314769.0,2463261431.3500004
2022-06-30,1064.85,1077.74,1088.35,1064.81,1902006.0,2049867946.44
2022-07-01,1078.54,1061.32,1080.33,1059.11,1638597.0,1739075768.04
2022-07-04,1056.37,1036.68,1056.37,1028.26,2004874.0,2078412778.3200002
2022-07-05,1038.51,1024.77,1048.55,1013.23,1677112.0,1718654064.24
2022-07-06,1028.45,1041.93,1062.74,1025.3,2175100.0,2266301943.0
2022-07-07,1045.39,1029.13,1045.39,1025.1,1509849.0,1553830901.3700001
2022-07-08,1034.4,1037.38,1052.58,1031.26,1644251.0,1705713102.38
2022-07-11,1034.49,1013.23,1034.49,1007.51,1638496.0,1660173302.08
2022-07-12,1013.8,982.93,1018.4,982.93,1572921.0,1546071238.53
2022-07-13,983.32,973.42,988.32,970.53,1320437.0,1285339784.54
2022-07-14,972.63,984.15,994.59,971.1,1490301.0,1466679729.1499999
2022-07-15,982.74,984.68,1005.21,981.62,1485488.0,1462730323.84
2022-07-18,988.24,985.71,991.81,973.21,1604472.0,1581544095.1200001
2022-07-19,985.13,994.21,994.93,977.87,1687025.0,1677257125.25
2022-07-20,998.65,1003.68,1010.94,998.64,1524871.0,1530482525.28
2022-07-21,1003.39,1028.97,1045.9,1000.75,2282694.0,2348823645.18
2022-07-22,1037.2,1014.23,1038.81,1007.52,1600037.0,1622805526.51
2022-07-25,1014.4,1013.31,1032.69,1009.1,1407973.0,1426713120.6299999
2022-07-26,1013.82,1015.72,1016.79,1001.17,1286758.0,1306985835.76
2022-07-27,1012.42,1015.9,1018.78,1008.12,1335916.0,1357157064.3999999
2022-07-28,1023.24,1036.29,1042.77,1023.24,1917946.0,1987548260.34
2022-07-29,1038.97,1014.7,1038.97,1013.94,1781659.0,1807849387.3000002
2022-08-01,1010.68,1033.98,1036.64,995.14,1974547.0,2041642107.06
2022-08-02,1021.27,1027.4,1041.0,1009.24,2492816.0,2561119158.4
2022-08-03,1031.0,1056.87,1084.36,1028.58,3451458.0,3647742416.4599996
2022-08-04,1064.08,1074.18,1082.86,1060.1,2525945.0,2713319600.1000004
2022-08-05,1079.38,1148.81,1149.32,1078.29,4126480.0,4740541488.8
2022-08-08,1157.78,1142.7,1158.05,1131.06,3672310.0,4196348637.0
2022-08-09,1139.77,1144.18,1145.53,1115.71,2738894.0,3133787736.92
2022-08-10,1133.05,1135.21,1159.64,1127.37,2737884.0,3108073295.64
2022-08-11,1143.24,1158.12,1162.79,1142.16,2844873.0,3294704318.7599998
2022-08-12,1157.39,1129.58,1164.09,1129.58,2426104.0,2740478556.3199997
2022-08-15,1126.39,1114.66,1132.01,1114.66,2146812.0,2392965463.92
2022-08-16,1114.22,1100.78,1123.33,1098.57,1957052.0,2154283700.56
2022-08-17,1101.48,1102.83,1107.03,1092.61,1779826.0,1962845507.58
2022-08-18,1103.37,1116.45,1119.35,1094.23,2706732.0,3021930941.4
2022-08-19,1118.41,1090.48,1136.91,1090.48,2517392.0,2745165628.16
2022-08-22,1087.84,1088.31,1099.56,1075.35,1861841.0,2026260178.7099998
2022-08-23,1086.2,1078.89,1091.43,1077.35,1629865.0,1758445049.8500001
2022-08-24,1080.39,1029.58,1081.29,1029.43,2242977.0,2309324259.66
2022-08-25,1030.48,1019.67,1036.23,1008.38,1729170.0,1763182773.8999999
2022-08-26,1024.58,1006.14,1027.02,1005.54,1340864.0,1349096904.96
2022-08-29,991.99,1008.01,1014.23,990.35,1428361.0,1439802171.61
2022-08-30,1007.29,1007.3,1018.08,1002.04,1248792.0,1257908181.6
2022-08-31,1006.01,1000.68,1015.74,994.06,1606930.0,1608022712.3999999
2022-09-01,1008.3,996.42,1020.31,994.84,1590852.0,1585156749.84
2022-09-02,998.08,1009.59,1017.66,996.03,1616194.0,1631693300.46
2022-09-05,1009.74,999.22,1009.74,988.64,1793277.0,1791878243.94
2022-09-06,998.98,998.74,1001.89,989.01,1445082.0,1443261196.68
2022-09-07,999.92,1022.29,1034.67,999.63,1907047.0,1949555077.6299999
2022-09-08,1020.38,1010.05,1023.93,1009.33,1569639.0,1585413871.95
2022-09-09,1009.69,1002.49,1010.24,993.06,1318921.0,1322205113.29
2022-09-13,1002.21,1010.45,1028.19,1002.21,1326326.0,1340186106.7
2022-09-14,996.39,1019.72,1020.9,994.98,1363290.0,1390174078.8
2022-09-15,1023.0,1000.3,1026.15,990.39,1720076.0,1720592022.8
2022-09-16,996.99,1003.86,1023.99,996.36,1690553.0,1697078534.58
2022-09-19,1003.26,979.76,1011.04,975.77,1685321.0,1651210102.96
2022-09-20,983.42,975.48,986.08,968.38,1173564.0,1144788210.72
2022-09-21,970.21,957.34,971.71,954.17,1354721.0,1296928602.14
2022-09-22,952.68,962.15,972.19,951.58,1161894.0,1117916312.1
2022-09-23,962.16,936.77,963.67,935.08,1391155.0,1303192269.35
2022-09-26,932.37,931.4,945.66,926.97,1270597.0,1183434045.8
2022-09-27,932.35,952.54,952.54,930.79,1251300.0,1191913302.0
2022-09-28,949.45,928.23,949.45,927.63,1076532.0,999269298.36
2022-09-29,934.65,931.61,947.73,927.52,1054832.0,982692039.52
2022-09-30,929.06,911.86,934.69,911.85,995109.0,907400092.74
2022-10-10,904.66,854.57,904.95,854.15,1656681.0,1415749882.17
2022-10-11,854.16,838.12,857.61,835.82,1373942.0,1151528269.04
2022-10-12,836.44,882.66,884.21,829.33,1680369.0,1483194501.54
2022-10-13,877.44,889.02,903.82,875.23,1523254.0,1354203271.08
2022-10-14,899.15,907.9,910.94,890.83,1561418.0,1417611402.2
2022-10-17,902.94,933.64,936.73,901.74,1860128.0,1736689905.92
2022-10-18,936.45,923.06,937.22,918.97,1423308.0,1313798682.48
2022-10-19,922.12,916.64,925.35,911.94,1342046.0,1230173045.44
2022-10-20,912.02,957.53,970.29,910.51,2290044.0,2192785831.32
2022-10-21,951.63,963.17,970.76,937.8,1798220.0,1731991557.3999999
2022-10-24,965.04,971.28,993.27,961.71,1915216.0,1860210996.48
2022-10-25,963.79,956.23,972.37,947.18,1606235.0,1535930094.05
2022-10-26,954.48,990.67,1000.07,942.01,2333060.0,2311292550.2
2022-10-27,991.43,997.7,1012.49,979.64,2747661.0,2741341379.7000003
2022-10-28,983.76,988.97,1012.02,980.94,2657141.0,2627832734.77
2022-10-31,983.4,1023.63,1035.19,983.4,2806038.0,2872344677.94
2022-11-01,1022.42,1023.93,1039.38,1008.93,2544660.0,2605553713.7999997
2022-11-02,1023.13,1034.37,1041.7,1020.12,2556478.0,2644344148.8599997
2022-11-03,1026.86,1052.44,1055.65,1026.06,2548304.0,2681937061.76
2022-11-04,1052.09,1059.76,1064.36,1040.45,2405316.0,2549057684.16
2022-11-07,1058.17,1044.41,1071.15,1042.23,2229333.0,2328337678.53
2022-11-08,1044.49,1038.26,1045.29,1023.39,1786409.0,1854757008.34
2022-11-09,1036.17,1032.95,1046.59,1025.35,1391238.0,1437079292.1000001
2022-11-10,1026.7,1012.2,1039.57,1011.52,1738957.0,1760172275.4
2022-11-11,1040.78,1018.54,1047.01,1018.54,2043827.0,2081719552.58
2022-11-14,1015.92,1023.71,1030.28,1004.57,1865189.0,1909412631.19
2022-11-15,1023.62,1069.84,1075.53,1022.56,3051415.0,3264525823.6
2022-11-16,1071.34,1055.8,1078.1,1054.33,1993426.0,2104659170.8
2022-11-17,1049.57,1085.28,1086.94,1034.06,2184413.0,2370699740.64
2022-11-18,1079.86,1058.46,1090.13,1058.25,2185647.0,2313419923.62
2022-11-21,1052.72,1054.7,1062.2,1041.99,1646530.0,1736595191.0
